shipment_id,carrier_id,tracking_number,status,origin,destination,shipment_date,name,vehicle_type,capacity,warehouse_id,location,warehouse_capacity,latitude,longitude
1047,7,mM2090,Delivered,Famalicão,Golegã,2025-02-01,Calderon-Miller,Van,3362,7,Famalicão,2248,41.410328,-8.519728
914,26,cR7625,In Transit,Vila Real,Ponte de Lima,2025-01-30,Tanner LLC,Ship,7088,12,Vila Real,9997,41.300621,-7.744129
1404,21,VY5479,Delivered,Matosinhos,Guimarães,2025-01-04,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
1265,44,DP4633,Delivered,Odemira,Matosinhos,2025-01-11,Allen-Hill,Van,9214,26,Odemira,5737,37.598801,-8.64554
415,60,ms0160,Delivered,Sines,Oeiras,2025-01-17,Hayes-Anderson,Van,3810,24,Sines,1091,37.956081,-8.86889
769,45,Mx9840,Delayed,Marinha Grande,Coimbra,2025-01-13,Howard Inc,Ship,4232,27,Marinha Grande,6906,39.75,-8.933333
949,58,oC6375,Delivered,Palmela,Elvas,2025-01-31,Taylor-Lucas,Ship,4029,2,Palmela,9924,38.569801,-8.90193
641,52,Ga3064,Delayed,Guimarães,Covilhã,2025-02-11,Miller-Patel,Truck,6123,29,Guimarães,2700,41.444858,-8.296193
76,70,xM6325,In Transit,Viseu,Odemira,2025-02-07,Landry-Holt,Van,1213,6,Viseu,1421,40.661011,-7.90971
891,36,io7317,Delivered,Coimbra,Aveiro,2025-02-19,Walker Group,Truck,1689,17,Coimbra,8640,40.203314,-8.410257
1485,35,RW7668,Delivered,Aveiro,Odemira,2025-01-17,Bender-Lee,Ship,7510,20,Aveiro,6266,40.640505,-8.653754
1196,57,dT2529,In Transit,Vila Franca de Xira,Vila Real,2025-01-29,"Wade, Bennett and Santana",Truck,8837,28,Vila Franca de Xira,2661,38.955601,-8.98923
932,10,tY2544,Delayed,Vila Real,Ponte de Lima,2025-02-15,"Ortiz, Vargas and Johnson",Truck,2472,12,Vila Real,9997,41.300621,-7.744129
122,49,vO3503,In Transit,Ponte de Lima,Braga,2025-01-04,Sexton-Pierce,Truck,7265,22,Ponte de Lima,1050,41.767368,-8.58316
149,2,gI1045,Delivered,Águeda,Covilhã,2025-02-09,Gray-Le,Van,5538,4,Águeda,3948,40.577801,-8.44442
944,9,yy4027,Delayed,Lisboa,Valongo,2025-02-07,"Patterson, Benton and Garcia",Truck,7841,10,Lisboa,4793,38.722252,-9.139337
871,11,Zg6995,Delayed,Murtosa,Famalicão,2025-01-27,"Waller, Barrett and Smith",Van,9803,1,Murtosa,2017,40.748349,-8.651919
719,37,qg4393,In Transit,Porto,Vila Franca de Xira,2025-02-08,Moore-Nguyen,Truck,7085,23,Porto,3279,41.157944,-8.629105
512,25,Km3159,In Transit,Odemira,Viseu,2025-02-20,"Barnes, Armstrong and Mathews",Ship,7220,26,Odemira,5737,37.598801,-8.64554
1171,46,ZL6612,Delayed,Faro,Ponte de Lima,2025-02-02,May-Hayes,Ship,1488,8,Faro,5806,37.017963,-7.930834
1499,96,aQ7557,In Transit,Espinho,Oeiras,2025-01-16,Todd-Oconnor,Truck,1583,13,Espinho,1599,41.007599,-8.6414
770,9,Kh1161,In Transit,Lisboa,Oeiras,2025-02-11,"Patterson, Benton and Garcia",Truck,7841,10,Lisboa,4793,38.722252,-9.139337
247,77,DF8998,Delayed,Vila Franca de Xira,Porto,2025-02-22,Henderson-Rivera,Van,2972,28,Vila Franca de Xira,2661,38.955601,-8.98923
1362,85,zH6900,Delayed,Golegã,Sines,2025-01-09,Dickerson-Navarro,Van,1156,18,Golegã,4292,39.404999,-8.486
1428,15,GB8681,In Transit,Sines,Portalegre,2025-01-18,"Smith, Watson and Schultz",Ship,9780,24,Sines,1091,37.956081,-8.86889
326,19,gb9935,In Transit,Oeiras,Lisboa,2025-01-04,"Smith, Barnes and Ramsey",Truck,1136,30,Oeiras,5009,38.697948,-9.316354
257,37,fH0792,Delayed,Porto,Braga,2025-02-07,Moore-Nguyen,Truck,7085,23,Porto,3279,41.157944,-8.629105
1107,66,Zx5062,Delayed,Portalegre,Golegã,2025-02-11,Kennedy PLC,Truck,9647,5,Portalegre,2516,39.2938,-7.42888
945,85,oM0425,Delayed,Golegã,Viseu,2025-01-30,Dickerson-Navarro,Van,1156,18,Golegã,4292,39.404999,-8.486
1215,56,Od7182,Delayed,Palmela,Viseu,2025-01-27,Adams LLC,Ship,4752,2,Palmela,9924,38.569801,-8.90193
93,100,bD7316,Delivered,Palmela,Matosinhos,2025-01-07,"Hardy, Harris and Lewis",Van,6451,2,Palmela,9924,38.569801,-8.90193
900,32,XM4530,In Transit,Coimbra,Águeda,2025-01-12,Gutierrez-Harris,Van,1181,17,Coimbra,8640,40.203314,-8.410257
1207,77,bW9296,In Transit,Vila Franca de Xira,Porto,2025-01-20,Henderson-Rivera,Van,2972,28,Vila Franca de Xira,2661,38.955601,-8.98923
860,69,Mn3724,In Transit,Golegã,Oeiras,2025-01-01,Bell Inc,Van,5273,18,Golegã,4292,39.404999,-8.486
1375,35,IU2354,Delayed,Aveiro,Bragança,2025-02-03,Bender-Lee,Ship,7510,20,Aveiro,6266,40.640505,-8.653754
646,43,sR5040,Delivered,Aveiro,Vila Franca de Xira,2025-01-19,Jacobs-Grant,Ship,1119,20,Aveiro,6266,40.640505,-8.653754
1497,72,tr1360,Delivered,Guimarães,Aveiro,2025-01-02,Reed-Barnes,Truck,4203,29,Guimarães,2700,41.444858,-8.296193
1223,37,wQ7149,Delivered,Porto,Braga,2025-01-29,Moore-Nguyen,Truck,7085,23,Porto,3279,41.157944,-8.629105
360,84,zA6673,Delivered,Espinho,Marinha Grande,2025-02-16,Porter Inc,Truck,8282,13,Espinho,1599,41.007599,-8.6414
24,10,IU2732,Delayed,Vila Real,Faro,2025-02-05,"Ortiz, Vargas and Johnson",Truck,2472,12,Vila Real,9997,41.300621,-7.744129
641,77,DL1435,Delayed,Vila Franca de Xira,Porto,2025-02-11,Henderson-Rivera,Van,2972,28,Vila Franca de Xira,2661,38.955601,-8.98923
281,64,Kc8155,Delivered,Lisboa,Águeda,2025-01-21,Hopkins-Patel,Truck,2654,10,Lisboa,4793,38.722252,-9.139337
1456,28,hO4158,In Transit,Oeiras,Elvas,2025-01-10,Graham PLC,Van,4355,30,Oeiras,5009,38.697948,-9.316354
281,79,OD6116,In Transit,Famalicão,Oeiras,2025-01-21,"Wade, Williams and Clark",Van,8274,7,Famalicão,2248,41.410328,-8.519728
1004,62,km5155,Delayed,Águeda,Marinha Grande,2025-01-28,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
1195,47,JH3814,Delayed,Faro,Porto,2025-01-09,Smith-Curtis,Truck,8536,8,Faro,5806,37.017963,-7.930834
614,99,rP2066,Delivered,Odemira,Vila Real,2025-01-31,Arroyo and Sons,Truck,8199,26,Odemira,5737,37.598801,-8.64554
69,5,Ce8162,In Transit,Braga,Valongo,2025-02-04,Smith-Henderson,Truck,6718,14,Braga,8677,41.545448,-8.426507
1283,89,pR0061,In Transit,Matosinhos,Vila Franca de Xira,2025-01-13,"Marquez, Ray and Hernandez",Van,4776,19,Matosinhos,7501,41.182836,-8.689084
1144,72,sN2190,Delayed,Guimarães,Matosinhos,2025-01-03,Reed-Barnes,Truck,4203,29,Guimarães,2700,41.444858,-8.296193
630,28,jz5551,In Transit,Oeiras,Sines,2025-01-23,Graham PLC,Van,4355,30,Oeiras,5009,38.697948,-9.316354
1069,22,hr6801,Delivered,Portalegre,Viseu,2025-02-17,Kelly-Lewis,Truck,2477,5,Portalegre,2516,39.2938,-7.42888
533,96,Gr4729,In Transit,Espinho,Portalegre,2025-02-10,Todd-Oconnor,Truck,1583,13,Espinho,1599,41.007599,-8.6414
748,48,YU3292,Delayed,Matosinhos,Aveiro,2025-02-14,"Noble, Alvarez and Hammond",Van,8083,19,Matosinhos,7501,41.182836,-8.689084
862,49,qq3170,Delivered,Ponte de Lima,Famalicão,2025-02-14,Sexton-Pierce,Truck,7265,22,Ponte de Lima,1050,41.767368,-8.58316
1013,42,GU9541,In Transit,Matosinhos,Marinha Grande,2025-02-02,Ford-Swanson,Truck,9843,19,Matosinhos,7501,41.182836,-8.689084
1072,82,aY5757,Delivered,Porto,Covilhã,2025-02-11,Bridges Ltd,Truck,3111,23,Porto,3279,41.157944,-8.629105
191,11,GM3665,Delayed,Murtosa,Águeda,2025-01-27,"Waller, Barrett and Smith",Van,9803,1,Murtosa,2017,40.748349,-8.651919
505,59,Wn8952,In Transit,Espinho,Porto,2025-01-02,Byrd-Bell,Truck,4104,13,Espinho,1599,41.007599,-8.6414
308,20,MF9064,In Transit,Coimbra,Sines,2025-01-03,"Garcia, Spears and Thompson",Ship,8037,17,Coimbra,8640,40.203314,-8.410257
697,15,zE1461,Delivered,Sines,Faro,2025-01-12,"Smith, Watson and Schultz",Ship,9780,24,Sines,1091,37.956081,-8.86889
59,100,OW2297,Delivered,Palmela,Braga,2025-01-03,"Hardy, Harris and Lewis",Van,6451,2,Palmela,9924,38.569801,-8.90193
1300,92,EU1106,In Transit,Guimarães,Viseu,2025-01-08,"Alvarado, Robinson and Roth",Van,8601,29,Guimarães,2700,41.444858,-8.296193
477,5,PK3889,Delayed,Braga,Marinha Grande,2025-01-12,Smith-Henderson,Truck,6718,14,Braga,8677,41.545448,-8.426507
703,11,uS4292,In Transit,Murtosa,Vila Franca de Xira,2025-01-24,"Waller, Barrett and Smith",Van,9803,1,Murtosa,2017,40.748349,-8.651919
644,8,gE6697,Delayed,Marinha Grande,Matosinhos,2025-01-21,Smith-Grant,Van,3131,27,Marinha Grande,6906,39.75,-8.933333
603,39,lJ1904,Delayed,Espinho,Braga,2025-01-08,Allen LLC,Ship,6855,13,Espinho,1599,41.007599,-8.6414
841,16,St0965,In Transit,Palmela,Braga,2025-02-20,Li-Park,Truck,5315,2,Palmela,9924,38.569801,-8.90193
159,4,XT5375,Delivered,Elvas,Braga,2025-02-07,Ross LLC,Truck,1955,11,Elvas,8814,38.881153,-7.162814
958,52,xs0300,Delivered,Guimarães,Sines,2025-01-16,Miller-Patel,Truck,6123,29,Guimarães,2700,41.444858,-8.296193
181,64,UL7724,Delayed,Lisboa,Viseu,2025-02-21,Hopkins-Patel,Truck,2654,10,Lisboa,4793,38.722252,-9.139337
19,33,Fb7048,Delayed,Matosinhos,Águeda,2025-01-14,Gates-Smith,Ship,2654,19,Matosinhos,7501,41.182836,-8.689084
1119,44,qp8667,In Transit,Odemira,Aveiro,2025-02-06,Allen-Hill,Van,9214,26,Odemira,5737,37.598801,-8.64554
1171,80,lV5669,In Transit,Águeda,Palmela,2025-02-02,Miller-Hardy,Van,4667,4,Águeda,3948,40.577801,-8.44442
1164,31,kg9789,In Transit,Valongo,Vila Real,2025-01-28,"Davis, Smith and Lee",Van,9281,25,Valongo,1547,41.195999,-8.4958
1073,23,ge2884,Delivered,Guimarães,Famalicão,2025-02-18,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
482,100,dV5308,Delivered,Palmela,Coimbra,2025-01-07,"Hardy, Harris and Lewis",Van,6451,2,Palmela,9924,38.569801,-8.90193
1343,50,RV0561,In Transit,Aveiro,Guimarães,2025-01-12,"Foster, Green and Hall",Ship,4548,20,Aveiro,6266,40.640505,-8.653754
1088,52,en4909,Delivered,Guimarães,Palmela,2025-02-16,Miller-Patel,Truck,6123,29,Guimarães,2700,41.444858,-8.296193
1233,87,RZ0841,Delivered,Famalicão,Ponte de Lima,2025-01-02,Nolan-Roberts,Truck,2615,7,Famalicão,2248,41.410328,-8.519728
1337,20,FV5169,Delayed,Coimbra,Vila Real,2025-01-13,"Garcia, Spears and Thompson",Ship,8037,17,Coimbra,8640,40.203314,-8.410257
240,20,mY3286,In Transit,Coimbra,Vila Franca de Xira,2025-02-09,"Garcia, Spears and Thompson",Ship,8037,17,Coimbra,8640,40.203314,-8.410257
476,23,wT3750,In Transit,Guimarães,Famalicão,2025-01-23,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
316,40,JM0066,In Transit,Portalegre,Aveiro,2025-02-07,Moreno Inc,Truck,4241,5,Portalegre,2516,39.2938,-7.42888
147,10,hf5804,Delivered,Vila Real,Elvas,2025-01-17,"Ortiz, Vargas and Johnson",Truck,2472,12,Vila Real,9997,41.300621,-7.744129
271,99,JU5266,Delivered,Odemira,Oeiras,2025-01-11,Arroyo and Sons,Truck,8199,26,Odemira,5737,37.598801,-8.64554
43,86,Sm2558,Delayed,Sintra,Viseu,2025-02-11,Hughes-Perkins,Van,8239,21,Sintra,5699,38.802868,-9.381659
261,35,Nj3416,Delayed,Aveiro,Oeiras,2025-01-09,Bender-Lee,Ship,7510,20,Aveiro,6266,40.640505,-8.653754
1135,48,Ja2144,Delivered,Matosinhos,Golegã,2025-02-08,"Noble, Alvarez and Hammond",Van,8083,19,Matosinhos,7501,41.182836,-8.689084
1246,61,sQ4078,Delivered,Famalicão,Sintra,2025-02-01,"Carrillo, Cox and Gentry",Truck,7909,7,Famalicão,2248,41.410328,-8.519728
496,46,xn6076,In Transit,Faro,Sines,2025-01-26,May-Hayes,Ship,1488,8,Faro,5806,37.017963,-7.930834
121,39,zO1350,Delivered,Espinho,Vila Real,2025-01-05,Allen LLC,Ship,6855,13,Espinho,1599,41.007599,-8.6414
121,62,Rq7257,In Transit,Águeda,Faro,2025-01-05,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
271,17,lH0278,Delivered,Faro,Guimarães,2025-01-11,Haas-Martin,Van,6411,8,Faro,5806,37.017963,-7.930834
1316,97,hD5365,Delivered,Guimarães,Murtosa,2025-01-23,Chen-Lopez,Truck,3532,29,Guimarães,2700,41.444858,-8.296193
21,87,dq2930,Delivered,Famalicão,Vila Real,2025-01-31,Nolan-Roberts,Truck,2615,7,Famalicão,2248,41.410328,-8.519728
784,76,iP6480,In Transit,Golegã,Aveiro,2025-02-16,Clark Group,Van,8948,18,Golegã,4292,39.404999,-8.486
871,26,id3764,Delayed,Vila Real,Viseu,2025-01-27,Tanner LLC,Ship,7088,12,Vila Real,9997,41.300621,-7.744129
825,81,bI5159,Delayed,Covilhã,Palmela,2025-01-19,"Collins, Meyer and Harris",Van,9505,3,Covilhã,6586,40.286011,-7.50453
730,3,lc8005,Delivered,Valongo,Viseu,2025-02-14,Parker PLC,Truck,8636,25,Valongo,1547,41.195999,-8.4958
964,2,lx9391,Delivered,Águeda,Oeiras,2025-02-18,Gray-Le,Van,5538,4,Águeda,3948,40.577801,-8.44442
1108,88,wM5605,Delayed,Bragança,Marinha Grande,2025-01-03,Mays-Collier,Truck,5012,15,Bragança,4769,41.806439,-6.756742
1,78,zZ2766,Delivered,Valongo,Covilhã,2025-02-19,Keith-Woods,Ship,9186,25,Valongo,1547,41.195999,-8.4958
1324,14,aR3548,Delayed,Ponte de Lima,Portalegre,2025-02-12,Griffith-Horne,Van,2917,22,Ponte de Lima,1050,41.767368,-8.58316
1111,55,QO3703,Delivered,Sintra,Portalegre,2025-02-03,"Chavez, Woodard and Martin",Truck,7052,21,Sintra,5699,38.802868,-9.381659
805,14,Go4531,Delayed,Ponte de Lima,Espinho,2025-01-19,Griffith-Horne,Van,2917,22,Ponte de Lima,1050,41.767368,-8.58316
401,24,mS7092,Delayed,Sines,Portalegre,2025-01-22,Clark-Hardin,Van,2921,24,Sines,1091,37.956081,-8.86889
28,5,nb5298,Delayed,Braga,Oeiras,2025-01-13,Smith-Henderson,Truck,6718,14,Braga,8677,41.545448,-8.426507
603,32,Fr1268,Delayed,Coimbra,Palmela,2025-01-08,Gutierrez-Harris,Van,1181,17,Coimbra,8640,40.203314,-8.410257
1230,85,Zp6459,Delivered,Golegã,Famalicão,2025-02-02,Dickerson-Navarro,Van,1156,18,Golegã,4292,39.404999,-8.486
1066,28,hE2314,Delivered,Oeiras,Bragança,2025-02-15,Graham PLC,Van,4355,30,Oeiras,5009,38.697948,-9.316354
1242,96,Ew2773,In Transit,Espinho,Águeda,2025-01-18,Todd-Oconnor,Truck,1583,13,Espinho,1599,41.007599,-8.6414
906,92,mx0881,Delivered,Guimarães,Espinho,2025-01-19,"Alvarado, Robinson and Roth",Van,8601,29,Guimarães,2700,41.444858,-8.296193
520,60,xn4122,Delayed,Sines,Lisboa,2025-01-12,Hayes-Anderson,Van,3810,24,Sines,1091,37.956081,-8.86889
222,53,Vg6392,Delivered,Murtosa,Guimarães,2025-01-12,Hale-Boone,Ship,5759,1,Murtosa,2017,40.748349,-8.651919
738,49,lY4487,Delayed,Ponte de Lima,Valongo,2025-02-03,Sexton-Pierce,Truck,7265,22,Ponte de Lima,1050,41.767368,-8.58316
1485,83,Jx0669,Delayed,Braga,Aveiro,2025-01-17,Navarro Ltd,Ship,8947,14,Braga,8677,41.545448,-8.426507
1194,52,Aa6664,Delivered,Guimarães,Coimbra,2025-01-12,Miller-Patel,Truck,6123,29,Guimarães,2700,41.444858,-8.296193
896,78,mb6521,Delayed,Valongo,Palmela,2025-01-29,Keith-Woods,Ship,9186,25,Valongo,1547,41.195999,-8.4958
924,5,Ja9916,Delivered,Braga,Portalegre,2025-02-07,Smith-Henderson,Truck,6718,14,Braga,8677,41.545448,-8.426507
587,97,wy4889,Delayed,Guimarães,Vila Real,2025-02-01,Chen-Lopez,Truck,3532,29,Guimarães,2700,41.444858,-8.296193
388,78,sH3954,Delivered,Valongo,Vila Real,2025-01-28,Keith-Woods,Ship,9186,25,Valongo,1547,41.195999,-8.4958
20,23,Fh4616,In Transit,Guimarães,Coimbra,2025-02-05,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
4,23,Xd4665,In Transit,Guimarães,Coimbra,2025-01-05,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
740,53,zv1845,In Transit,Murtosa,Viseu,2025-02-04,Hale-Boone,Ship,5759,1,Murtosa,2017,40.748349,-8.651919
1200,53,Wa0441,Delivered,Murtosa,Faro,2025-02-10,Hale-Boone,Ship,5759,1,Murtosa,2017,40.748349,-8.651919
555,4,wt2362,In Transit,Elvas,Portalegre,2025-01-08,Ross LLC,Truck,1955,11,Elvas,8814,38.881153,-7.162814
569,33,Wp9674,Delivered,Matosinhos,Águeda,2025-02-04,Gates-Smith,Ship,2654,19,Matosinhos,7501,41.182836,-8.689084
537,89,za3936,Delivered,Matosinhos,Vila Real,2025-01-28,"Marquez, Ray and Hernandez",Van,4776,19,Matosinhos,7501,41.182836,-8.689084
622,9,TG8372,In Transit,Lisboa,Covilhã,2025-02-17,"Patterson, Benton and Garcia",Truck,7841,10,Lisboa,4793,38.722252,-9.139337
290,84,vJ9635,Delayed,Espinho,Covilhã,2025-02-18,Porter Inc,Truck,8282,13,Espinho,1599,41.007599,-8.6414
818,42,WT9918,In Transit,Matosinhos,Faro,2025-02-09,Ford-Swanson,Truck,9843,19,Matosinhos,7501,41.182836,-8.689084
66,41,iv1438,Delayed,Sines,Coimbra,2025-01-09,Mendez Group,Truck,6935,24,Sines,1091,37.956081,-8.86889
277,35,cK2362,Delivered,Aveiro,Elvas,2025-01-02,Bender-Lee,Ship,7510,20,Aveiro,6266,40.640505,-8.653754
1107,56,qD0591,In Transit,Palmela,Viseu,2025-02-11,Adams LLC,Ship,4752,2,Palmela,9924,38.569801,-8.90193
652,9,tq4880,Delayed,Lisboa,Vila Franca de Xira,2025-02-01,"Patterson, Benton and Garcia",Truck,7841,10,Lisboa,4793,38.722252,-9.139337
973,78,oz2933,Delayed,Valongo,Águeda,2025-01-11,Keith-Woods,Ship,9186,25,Valongo,1547,41.195999,-8.4958
599,77,Sp9514,Delayed,Vila Franca de Xira,Ponte de Lima,2025-01-12,Henderson-Rivera,Van,2972,28,Vila Franca de Xira,2661,38.955601,-8.98923
691,22,ss6615,Delayed,Portalegre,Águeda,2025-02-13,Kelly-Lewis,Truck,2477,5,Portalegre,2516,39.2938,-7.42888
1220,29,Lw7585,In Transit,Faro,Marinha Grande,2025-01-28,Vang LLC,Ship,6365,8,Faro,5806,37.017963,-7.930834
28,4,ks7718,Delayed,Elvas,Braga,2025-01-13,Ross LLC,Truck,1955,11,Elvas,8814,38.881153,-7.162814
1447,3,Hd2835,Delivered,Valongo,Famalicão,2025-01-18,Parker PLC,Truck,8636,25,Valongo,1547,41.195999,-8.4958
1029,96,AS1728,Delayed,Espinho,Coimbra,2025-01-15,Todd-Oconnor,Truck,1583,13,Espinho,1599,41.007599,-8.6414
595,48,dg5010,Delayed,Matosinhos,Palmela,2025-02-15,"Noble, Alvarez and Hammond",Van,8083,19,Matosinhos,7501,41.182836,-8.689084
320,96,IB8982,Delivered,Espinho,Guimarães,2025-01-31,Todd-Oconnor,Truck,1583,13,Espinho,1599,41.007599,-8.6414
983,76,Ao5361,Delivered,Golegã,Porto,2025-02-09,Clark Group,Van,8948,18,Golegã,4292,39.404999,-8.486
348,54,Bb0699,Delivered,Valongo,Sines,2025-01-03,Galvan LLC,Truck,1734,25,Valongo,1547,41.195999,-8.4958
1362,36,wI5307,In Transit,Coimbra,Vila Real,2025-01-09,Walker Group,Truck,1689,17,Coimbra,8640,40.203314,-8.410257
63,31,hM9125,In Transit,Valongo,Murtosa,2025-02-18,"Davis, Smith and Lee",Van,9281,25,Valongo,1547,41.195999,-8.4958
1143,24,da6732,In Transit,Sines,Águeda,2025-01-02,Clark-Hardin,Van,2921,24,Sines,1091,37.956081,-8.86889
276,26,pK7829,In Transit,Vila Real,Faro,2025-01-02,Tanner LLC,Ship,7088,12,Vila Real,9997,41.300621,-7.744129
232,41,uM0725,Delivered,Sines,Guimarães,2025-01-08,Mendez Group,Truck,6935,24,Sines,1091,37.956081,-8.86889
1111,84,TC5689,Delivered,Espinho,Sines,2025-02-03,Porter Inc,Truck,8282,13,Espinho,1599,41.007599,-8.6414
389,23,lv8080,Delayed,Guimarães,Lisboa,2025-01-31,"Pollard, Walker and Arnold",Ship,4969,29,Guimarães,2700,41.444858,-8.296193
591,62,Fc2748,In Transit,Águeda,Braga,2025-01-03,"Nichols, Vazquez and Sullivan",Van,1742,4,Águeda,3948,40.577801,-8.44442
831,75,NX1573,Delayed,Elvas,Aveiro,2025-02-04,Brock Ltd,Truck,8196,11,Elvas,8814,38.881153,-7.162814
1224,90,VX3038,Delivered,Covilhã,Porto,2025-01-22,Rocha PLC,Truck,2116,3,Covilhã,6586,40.286011,-7.50453
982,21,EM1301,Delivered,Matosinhos,Aveiro,2025-01-13,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
549,91,tD1700,In Transit,Porto,Valongo,2025-02-08,Black-Evans,Truck,4485,23,Porto,3279,41.157944,-8.629105
900,32,vx5242,Delivered,Coimbra,Marinha Grande,2025-01-12,Gutierrez-Harris,Van,1181,17,Coimbra,8640,40.203314,-8.410257
969,16,Kv0514,In Transit,Palmela,Covilhã,2025-01-14,Li-Park,Truck,5315,2,Palmela,9924,38.569801,-8.90193
33,68,sb0449,Delayed,Bragança,Valongo,2025-01-31,"Aguirre, Hatfield and Patterson",Ship,3835,15,Bragança,4769,41.806439,-6.756742
1185,92,te2730,In Transit,Guimarães,Sintra,2025-02-05,"Alvarado, Robinson and Roth",Van,8601,29,Guimarães,2700,41.444858,-8.296193
551,42,Am2244,Delivered,Matosinhos,Oeiras,2025-01-13,Ford-Swanson,Truck,9843,19,Matosinhos,7501,41.182836,-8.689084
420,69,PF2410,Delivered,Golegã,Sintra,2025-01-22,Bell Inc,Van,5273,18,Golegã,4292,39.404999,-8.486
269,12,Xm6255,Delayed,Odemira,Famalicão,2025-01-19,Gonzales-Colon,Ship,4465,26,Odemira,5737,37.598801,-8.64554
1263,48,em0247,Delivered,Matosinhos,Elvas,2025-01-21,"Noble, Alvarez and Hammond",Van,8083,19,Matosinhos,7501,41.182836,-8.689084
1209,2,eX5822,Delayed,Águeda,Braga,2025-02-07,Gray-Le,Van,5538,4,Águeda,3948,40.577801,-8.44442
975,88,yj3648,Delivered,Bragança,Aveiro,2025-01-22,Mays-Collier,Truck,5012,15,Bragança,4769,41.806439,-6.756742
1354,26,mB7532,In Transit,Vila Real,Valongo,2025-02-16,Tanner LLC,Ship,7088,12,Vila Real,9997,41.300621,-7.744129
805,30,jd8939,Delayed,Braga,Vila Real,2025-01-19,"Bailey, Stevens and Jones",Van,5924,14,Braga,8677,41.545448,-8.426507
520,44,rD2775,Delayed,Odemira,Matosinhos,2025-01-12,Allen-Hill,Van,9214,26,Odemira,5737,37.598801,-8.64554
1094,13,JC7620,Delivered,Covilhã,Odemira,2025-01-06,"Jones, Porter and Butler",Van,7419,3,Covilhã,6586,40.286011,-7.50453
896,44,vv8031,Delivered,Odemira,Faro,2025-01-29,Allen-Hill,Van,9214,26,Odemira,5737,37.598801,-8.64554
587,83,Qj0826,Delivered,Braga,Vila Real,2025-02-01,Navarro Ltd,Ship,8947,14,Braga,8677,41.545448,-8.426507
252,72,iC7092,Delivered,Guimarães,Aveiro,2025-01-11,Reed-Barnes,Truck,4203,29,Guimarães,2700,41.444858,-8.296193
224,6,zx1233,In Transit,Sines,Famalicão,2025-02-12,White-Moore,Truck,3006,24,Sines,1091,37.956081,-8.86889
455,31,XI9101,Delayed,Valongo,Matosinhos,2025-01-02,"Davis, Smith and Lee",Van,9281,25,Valongo,1547,41.195999,-8.4958
1258,21,oy4616,Delayed,Matosinhos,Braga,2025-02-06,Anderson-Jennings,Ship,3849,19,Matosinhos,7501,41.182836,-8.689084
62,33,cE3439,Delayed,Matosinhos,Bragança,2025-02-15,Gates-Smith,Ship,2654,19,Matosinhos,7501,41.182836,-8.689084
289,1,Lh0903,Delivered,Braga,Sintra,2025-01-14,"Martinez, Johnson and Oconnor",Ship,8109,14,Braga,8677,41.545448,-8.426507
29,6,be6266,In Transit,Sines,Murtosa,2025-02-11,White-Moore,Truck,3006,24,Sines,1091,37.956081,-8.86889
490,49,gU2081,In Transit,Ponte de Lima,Murtosa,2025-01-23,Sexton-Pierce,Truck,7265,22,Ponte de Lima,1050,41.767368,-8.58316
1153,39,Xm2138,Delayed,Espinho,Valongo,2025-01-17,Allen LLC,Ship,6855,13,Espinho,1599,41.007599,-8.6414
563,36,kp4012,Delayed,Coimbra,Lisboa,2025-01-09,Walker Group,Truck,1689,17,Coimbra,8640,40.203314,-8.410257
607,86,Cw5706,In Transit,Sintra,Viseu,2025-02-08,Hughes-Perkins,Van,8239,21,Sintra,5699,38.802868,-9.381659
53,54,Lk1809,Delayed,Valongo,Aveiro,2025-01-24,Galvan LLC,Truck,1734,25,Valongo,1547,41.195999,-8.4958
176,79,uw4310,In Transit,Famalicão,Murtosa,2025-01-12,"Wade, Williams and Clark",Van,8274,7,Famalicão,2248,41.410328,-8.519728
880,2,zt7089,In Transit,Águeda,Sintra,2025-01-10,Gray-Le,Van,5538,4,Águeda,3948,40.577801,-8.44442
897,94,HF1885,In Transit,Odemira,Golegã,2025-01-29,"Henderson, Hanson and Middleton",Truck,8830,26,Odemira,5737,37.598801,-8.64554
119,56,wV2327,In Transit,Palmela,Águeda,2025-01-15,Adams LLC,Ship,4752,2,Palmela,9924,38.569801,-8.90193
110,60,ms6423,Delivered,Sines,Marinha Grande,2025-01-16,Hayes-Anderson,Van,3810,24,Sines,1091,37.956081,-8.86889
626,91,dD2646,In Transit,Porto,Águeda,2025-01-11,Black-Evans,Truck,4485,23,Porto,3279,41.157944,-8.629105
1030,63,wj3225,Delivered,Braga,Sines,2025-02-16,"Martinez, Whitehead and Smith",Van,6684,14,Braga,8677,41.545448,-8.426507
418,37,ZO4623,Delayed,Porto,Sines,2025-02-03,Moore-Nguyen,Truck,7085,23,Porto,3279,41.157944,-8.629105
